* Electrode material: LFP
* Source dH: Padhi 1997 J. Electrochem. Soc. 144:1188 + Yamada 2006 Nat. Mater. 5:357 derived (delithiated edge revised A.2)
* Source dS: set to zero
* Author: Execution Agent A.1+A.2 dry-run 2026-05-07
* x []          dH [J/mol]      dS [J/mol/K]
0.9900000	-241212.500	0.000000
0.9890200	-242094.228	0.000000
0.9880400	-242975.956	0.000000
0.9870600	-243857.685	0.000000
0.9860800	-244739.413	0.000000
0.9851000	-245621.141	0.000000
0.9841200	-246502.869	0.000000
0.9831400	-247384.597	0.000000
0.9821600	-248266.325	0.000000
0.9811800	-249148.054	0.000000
0.9802000	-250029.782	0.000000
0.9792200	-250911.510	0.000000
0.9782400	-251793.238	0.000000
0.9772600	-252674.966	0.000000
0.9762800	-253556.694	0.000000
0.9753000	-254438.423	0.000000
0.9743200	-255320.151	0.000000
0.9733400	-256201.879	0.000000
0.9723600	-257083.607	0.000000
0.9713800	-257965.335	0.000000
0.9704000	-258847.063	0.000000
0.9694200	-259728.792	0.000000
0.9684400	-260610.520	0.000000
0.9674600	-261492.248	0.000000
0.9664800	-262373.976	0.000000
0.9655000	-263255.704	0.000000
0.9645200	-264137.432	0.000000
0.9635400	-265019.161	0.000000
0.9625600	-265900.889	0.000000
0.9615800	-266782.617	0.000000
0.9606000	-267664.345	0.000000
0.9596200	-268546.073	0.000000
0.9586400	-269427.802	0.000000
0.9576600	-270309.530	0.000000
0.9566800	-271191.258	0.000000
0.9557000	-272072.986	0.000000
0.9547200	-272954.714	0.000000
0.9537400	-273836.442	0.000000
0.9527600	-274718.171	0.000000
0.9517800	-275599.899	0.000000
0.9508000	-276481.627	0.000000
0.9498200	-277363.355	0.000000
0.9488400	-278245.083	0.000000
0.9478600	-279126.811	0.000000
0.9468800	-280008.540	0.000000
0.9459000	-280890.268	0.000000
0.9449200	-281771.996	0.000000
0.9439400	-282653.724	0.000000
0.9429600	-283535.452	0.000000
0.9419800	-284417.180	0.000000
0.9410000	-285298.909	0.000000
0.9400200	-286180.637	0.000000
0.9390400	-287062.365	0.000000
0.9380600	-287944.093	0.000000
0.9370800	-288825.821	0.000000
0.9361000	-289707.549	0.000000
0.9351200	-290589.278	0.000000
0.9341400	-291471.006	0.000000
0.9331600	-292352.734	0.000000
0.9321800	-293234.462	0.000000
0.9312000	-294116.190	0.000000
0.9302200	-294997.919	0.000000
0.9292400	-295879.647	0.000000
0.9282600	-296761.375	0.000000
0.9272800	-297643.103	0.000000
0.9263000	-298524.831	0.000000
0.9253200	-299406.559	0.000000
0.9243400	-300288.288	0.000000
0.9233600	-301170.016	0.000000
0.9223800	-302051.744	0.000000
0.9214000	-302933.472	0.000000
0.9204200	-303815.200	0.000000
0.9194400	-304696.928	0.000000
0.9184600	-305578.657	0.000000
0.9174800	-306460.385	0.000000
0.9165000	-307342.113	0.000000
0.9155200	-308223.841	0.000000
0.9145400	-309105.569	0.000000
0.9135600	-309987.297	0.000000
0.9125800	-310869.026	0.000000
0.9116000	-311750.754	0.000000
0.9106200	-312632.482	0.000000
0.9096400	-313514.210	0.000000
0.9086600	-314395.938	0.000000
0.9076800	-315277.666	0.000000
0.9067000	-316159.395	0.000000
0.9057200	-317041.123	0.000000
0.9047400	-317922.851	0.000000
0.9037600	-318804.579	0.000000
0.9027800	-319686.307	0.000000
0.9018000	-320568.036	0.000000
0.9008200	-321449.764	0.000000
0.8998400	-322331.492	0.000000
0.8988600	-323213.220	0.000000
0.8978800	-324094.948	0.000000
0.8969000	-324976.676	0.000000
0.8959200	-325858.405	0.000000
0.8949400	-326740.133	0.000000
0.8939600	-327621.861	0.000000
0.8929800	-328503.589	0.000000
0.8920000	-329385.317	0.000000
0.8910200	-330267.045	0.000000
0.8900400	-331148.774	0.000000
0.8890600	-331185.086	0.000000
0.8880800	-331185.424	0.000000
0.8871000	-331185.762	0.000000
0.8861200	-331186.100	0.000000
0.8851400	-331186.437	0.000000
0.8841600	-331186.775	0.000000
0.8831800	-331187.113	0.000000
0.8822000	-331187.450	0.000000
0.8812200	-331187.788	0.000000
0.8802400	-331188.126	0.000000
0.8792600	-331188.463	0.000000
0.8782800	-331188.801	0.000000
0.8773000	-331189.139	0.000000
0.8763200	-331189.476	0.000000
0.8753400	-331189.814	0.000000
0.8743600	-331190.152	0.000000
0.8733800	-331190.490	0.000000
0.8724000	-331190.827	0.000000
0.8714200	-331191.165	0.000000
0.8704400	-331191.503	0.000000
0.8694600	-331191.840	0.000000
0.8684800	-331192.178	0.000000
0.8675000	-331192.516	0.000000
0.8665200	-331192.853	0.000000
0.8655400	-331193.191	0.000000
0.8645600	-331193.529	0.000000
0.8635800	-331193.867	0.000000
0.8626000	-331194.204	0.000000
0.8616200	-331194.542	0.000000
0.8606400	-331194.880	0.000000
0.8596600	-331195.217	0.000000
0.8586800	-331195.555	0.000000
0.8577000	-331195.893	0.000000
0.8567200	-331196.230	0.000000
0.8557400	-331196.568	0.000000
0.8547600	-331196.906	0.000000
0.8537800	-331197.244	0.000000
0.8528000	-331197.581	0.000000
0.8518200	-331197.919	0.000000
0.8508400	-331198.257	0.000000
0.8498600	-331198.594	0.000000
0.8488800	-331198.932	0.000000
0.8479000	-331199.270	0.000000
0.8469200	-331199.607	0.000000
0.8459400	-331199.945	0.000000
0.8449600	-331200.283	0.000000
0.8439800	-331200.620	0.000000
0.8430000	-331200.958	0.000000
0.8420200	-331201.296	0.000000
0.8410400	-331201.634	0.000000
0.8400600	-331201.971	0.000000
0.8390800	-331202.309	0.000000
0.8381000	-331202.647	0.000000
0.8371200	-331202.984	0.000000
0.8361400	-331203.322	0.000000
0.8351600	-331203.660	0.000000
0.8341800	-331203.997	0.000000
0.8332000	-331204.335	0.000000
0.8322200	-331204.673	0.000000
0.8312400	-331205.011	0.000000
0.8302600	-331205.348	0.000000
